datetime,tweet
2022-03-26 19:43:49,"** Amber Alert **
Fort St John RCMP have issued an AMBER alert. The abducted male child Liam BALLAMY, 4 years old, 4 feet tall, Dark brown/black hair, brown eyes. The abducted female child Myra BALLAMY
Read More-https://t.co/C070OrDOOe https://t.co/Rk78YrUsUk"
2022-03-26 19:43:44,@OhBeing Yes first Amber Alert I've rec'd.
2022-03-26 19:43:36,"Just got amber alert in a Vancouver BC for missing kids up north. Not actually war. Go back to sleep, preposterous level of background anxiety…#YVR https://t.co/KlPkM2ssMd"
2022-03-26 19:42:16,Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/01r8YtHthw
2022-03-26 19:41:56,"@AnonymousLdb @OldFartRant Or Alberta... Hope they  have the Amber Alert there, too."
2022-03-26 19:41:45,"@XiranJayZhao Yeah, everyone here in BC gotten an amber alert. Scared the heck outta me"
2022-03-26 19:41:41,Am I the only one who finds the amber alert sound scary lmfao
2022-03-26 19:40:44,"CBC News Changed the Headline: [RCMP in Fort St. John activate Amber Alert for 2 missing children]- to - [RCMP in Fort St. John, B.C., activate Amber Alert for 2 missing children] https://t.co/dySxMAYwId"
2022-03-26 19:40:30,"** Amber Alert **
Fort St John RCMP have issued an AMBER alert. The abducted male child Liam BALLAMY, 4 years old, 4 feet tall, Dark brown/black hair, brown eyes. 
Read More-https://t.co/PkHh9tW5Dc
~S~ https://t.co/hsBhqOiftI"
2022-03-26 19:40:23,"AMBER ALERT: B.C. AMBER ALERT ISSUED FOR TWO YOUNG CHILDREN FROM FORT ST. JOHN - CITYNEWS 
https://t.co/H9K8ZMHXUS"
2022-03-26 19:40:15,"@bag_cats The Amber Alert made Breaking News at noon, followed by the alert on my mobile, then it broke into the radio show I was listening to. So I believe the Alert was just issued. Although the children were last seen 2 days ago."
2022-03-26 19:40:14,RCMP in Fort St. John activate Amber Alert for 2 missing children | CBC News https://t.co/f0JIg1r7aZ
2022-03-26 19:39:42,"AMBER ALERT
They were taken 2 days ago. Mother a victim too. They may be travelling to ON. They could be anywhere, hence why the amber alert was sent to everyone. Stop complaining you received it 1000 km away and be part of the solution. Compassion and empathy goes a long way. https://t.co/1eUtp2cNpu"
2022-03-26 19:38:48,My hubs got the Amber Alert but I didn’t. We’re on the same phone plan. Anyone know why it’s not universal?
2022-03-26 19:38:28,"This was my second time getting an Amber alert. The first time I got one, I was still working at Disney and I still think about that day.

Hope they find the kids!"
2022-03-26 19:38:24,"Share this, give it some reach

https://t.co/dmRreGMlJS"
2022-03-26 19:38:22,"getting an amber alert during the dentist appointment and my dentist going ""is that your phone?"" only for her phone to go off 2 seconds later"
2022-03-26 19:38:16,"https://t.co/spqLln06O1 *TO THOSE RESIDING IN CANADA/ NEIBOURING ALBERTA, IMPORTANT!!! PLEASE READ!*"
2022-03-26 19:38:10,Amber Alert issued for two children in northern British Columbia  | https://t.co/S6yD0rtV6D https://t.co/3Qo7rrUcpa
2022-03-26 19:38:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/EJwWUW3BXj
2022-03-26 19:37:56,"I hope that amber alert suspect is offended by being described as balding. If I was the RCMP, I'd want to chirp them so hard.

""Looking for X, creepy looking guy with nasty teeth. Looks like he smells of piss. Not even a mother could love this freak. Definitely an unwashed ass."""
2022-03-26 19:37:56,"@jenn Ummmmm really @jenn, kinda heartless &amp; selfish of you!  I’d want every single person to know some fucker has my kids!!!  Social media is an amazingly quick tool to find and corner suspects. I hope the children aren’t harmed &amp; you reconsider your tweet and retweet amber alert"
2022-03-26 19:37:35,"@Ry2698 @elonmusk @Tesla We just got an amber alert in BC, and I just thought about the same thing"
2022-03-26 19:37:31,AMBER ALERT: Four-year-old Liam Ballamy and infant Myra Ballamy abducted in Fort St. John https://t.co/byvKX7eEjX
2022-03-26 19:37:01,"sharing this amber alert 🚨
hopefully everyone outside the lower mainland also received it https://t.co/taMQehDdU3"
2022-03-26 19:36:59,@McdonaldMcdo54 Probably the Amber alert for the children taken in Fort St John. Everyone in BC got it.
2022-03-26 19:36:15,AMBER ALERT: Four-year-old Liam Ballamy and infant Myra Ballamy abducted in Fort St. John https://t.co/w2KYAraTvw
2022-03-26 19:36:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/bFWbZZ3bMP
2022-03-26 19:36:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/jtEqFKC9Vm
2022-03-26 19:35:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/ngQLEbhfTF
2022-03-26 19:35:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/RhzVaWpGBQ
2022-03-26 19:35:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/iHrJeAyGAT
2022-03-26 19:35:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/FW4V7ekuFP
2022-03-26 19:35:32,RCMP issue amber alert for children abducted from Fort St. John https://t.co/eua7EgBCuJ
2022-03-26 19:35:32,RCMP issue amber alert for children abducted from Fort St. John https://t.co/mi8ofOQn9E
2022-03-26 19:35:22,"An Amber Alert Has Been Issued In BC After A Baby &amp; 4-Year-Old Boy Were Allegedly Abducted

Full Article Here! 👉  https://t.co/vsKSZWPcjT

#narcitycanada
#canadanews
#canada https://t.co/HPYJ9ipn9V"
2022-03-26 19:34:50,Amber Alert issued for two children in northern British Columbia  | https://t.co/fthjYb06ht https://t.co/8yt9PkVEbX
2022-03-26 19:34:38,Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/EMa4QJ3oZh
2022-03-26 19:34:34,Amber Alert issued for two children in northern BC https://t.co/YmRmM4tCtM
2022-03-26 19:34:34,Amber Alert issued for two children in northern BC https://t.co/vzXTgUiCGZ
2022-03-26 19:34:33,Amber Alert issued for two children in northern BC https://t.co/vzrjpIzyqW
2022-03-26 19:34:33,Amber Alert issued for two children in northern BC https://t.co/WqXWIUGYh0
2022-03-26 19:34:33,Amber Alert issued for two children in northern BC https://t.co/S3rDVmRKyE
2022-03-26 19:34:12,Pushing an amber alert in the middle of possible nuclear war feels like a bad choice 😅
2022-03-26 19:34:11,"Just got my 1st Amber Alert I ever recall getting on any of my phones..... and its from Fort St. John.
I get that its in the same province, but 20% of Saskatchewan, 2 Provinces over, is closer to there than here.
Curious if the warning also was sent to SK, since its closer."
2022-03-26 19:33:17,Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/aEaeSkVQF5
2022-03-26 19:32:54,"PEOPLE OUT HERE COMPLAINING THAT THEY GOT THE AMBER ALERT WHEN FORT ST JOHN IS NORTH FROM VANCOUVER ARE YOU FUCKING DUMB. This guy is in a CAR he is going to FLEE, not STAY in an area"
2022-03-26 19:32:26,"@OpheliaSpectre amber alert, two kids and mother missing. father is the suspect. 

https://t.co/Kzd7O0SOZx"
2022-03-26 19:32:18,@kelownagurl It’s why I use do not disturb mode on my iPhone now every night. Again I get the program but I just feel it could be a distinct jingle like a sports network uses for breaking news. Or even just a voice saying this is an amber alert. And we’d check it out. Not the annoying siren.
2022-03-26 19:32:03,RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/571eFecANr https://t.co/FqO5rBVWpg
2022-03-26 19:31:23,@SarahDunnigan1 @lyoninmourning Well my phone just literally blew up with an Amber Alert. Quite unexpected and I almost had a heart infarction.
2022-03-26 19:31:20,Amber Alert issued for two children in northern British Columbia https://t.co/FQBsKkJbd6
2022-03-26 19:31:15,"oh shit, did everyone else in BC get an amber alert https://t.co/K29diAnfE0"
2022-03-26 19:31:14,Amber alert for abducted children. 😔 https://t.co/dRx1hPCTYD
2022-03-26 19:30:55,"I hope these kids are found safe 🙏🙏""B.C. amber alert activated for Fort St. John abduction | CTV News"" https://t.co/jEiRCOKT7q"
2022-03-26 19:30:41,amber alerts are super important don't get me wrong and I'm grateful we have a system in place where u can send them to everyone's phone but God the sound if u haven't heard the canadian amber alert sound pls youtube it and tell me it's not the most horrifying thing of all time
2022-03-26 19:30:29,details about the actual alert: https://t.co/u41IRXUudP
2022-03-26 19:30:27,This amber alert in British Columbia went out about 15 minutes ago. Is this normal to wait 48 hours to send an alert of an abduction of two small children? https://t.co/zwtX2y5N1n
2022-03-26 19:30:13,"AMBER ALERT CANADA
FORT ST JOHN https://t.co/eau14FWTcY"
2022-03-26 19:30:08,"Okay phone I get it, there's an amber alert like 2,000KM away from me. Not sure what you expect me to do with this information."
2022-03-26 19:30:04,RCMP issue amber alert for children abducted from Fort St. John https://t.co/Xx822tkGss
2022-03-26 19:30:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/Q4mx0AJjRm
2022-03-26 19:30:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/uDXrjojp4P
2022-03-26 19:30:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/AwjCpNSmHG
2022-03-26 19:30:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/vHe96LVTjf
2022-03-26 19:30:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/S0KCsRLtUd
2022-03-26 19:29:12,"did anyone else think, just for a split second, that emergency amber alert we just had was actually for an incoming nuke, or is that just a gen x thing"
2022-03-26 19:29:02,@XiranJayZhao Jesus of Nazareth: What’s an Amber Alert?
2022-03-26 19:29:01,"I JUST GOT MY FIRST EVER AMBER ALERT
tv went EEEEEE ERRRRR EEEEEE ERRRRR EEEEEE ERRRRR"
2022-03-26 19:28:58,I will delete the Amber Alert tweet when it is reported that the children are safe.
2022-03-26 19:28:46,"Oops not earthquake alert, sorry, haven’t received an amber alert before"
2022-03-26 19:28:03,@minervaB7 They should really have different alarm sounds for these things. Just ring your phone normally for an amber alert. Everyone checks when their phone rings. That alarm that went off - I was wondering if I was going to see a bright flash outside my window. Pucker factor - 11.
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/TaiTcWB5rk
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/UgQFZALjMt
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/QhY6RjlNHA
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/ye5WCev2kg
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/I2gaDy1Zgu
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/3rMMS7Xus1
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/qxDIfQHguf
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/cQijYiLxtg
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/jXWIQJdGYD
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/DtHI59JqsO
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/ODPjZm4Kuf
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/mXvs2GhyAr
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/uvYqPQPqBY
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/eAgJQRTqCE
2022-03-26 19:28:03,RCMP issue amber alert for children abducted from Fort St. John https://t.co/3AmPrksz2U
2022-03-26 19:27:55,"Amber alert for Bc canada 
Missing kids keep an eye out https://t.co/lMyohANSrP"
2022-03-26 19:27:43,"@EmergencyInfoBC

How the hell is a 2 day old amber alert a provincial emergency."
2022-03-26 19:27:37,"@InnerVoltRock AMBER ALERT: Liam and Myra Bellamy. March 26th, 2022.
March 26, 2022 at 11:50 am

https://t.co/LOdCpkEMQO"
2022-03-26 19:27:37,@rorcwoo @N8tiveJen @canucker101 @laura24fan @savedbydemko @ForCanucksSake @canucksedins @flying_skate @canuck_fan4life @nadaa_dzz @sheas_slap_shot @JinkBc @LaLaHockey @nux4ever @canucksedins   did anybody get this today? amber alert https://t.co/Eho0K4TmTL
2022-03-26 19:27:35,RCMP issue amber alert for children abducted from Fort St. John https://t.co/DQW6yM9RBp
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/Jqs2Qq9jei
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/j5tcHnhOTY
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/CIGEF24iJC
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/arE88knVya
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/o3SPnu6x1E
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/TM5gHkr20p
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/rbHdPPcHXG
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/dSGWwk9LAU
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/MGNVJpQOGd
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/GBZ6nOYP8R
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/dYNYwvGAD1
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/0z4KUlF2bs
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/BLhZCajIpA
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/BPQAGx7fxW
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/fQdr3NTy9j
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/Nvy0yp3HMe
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/V3NJw2yjqa
2022-03-26 19:27:33,RCMP issue amber alert for children abducted from Fort St. John https://t.co/a1yGYheml8
2022-03-26 19:27:32,@erin_braincandy Our school alarm went off along with the Amber Alert and I thought there was a fire.
2022-03-26 19:27:28,"So we had an amber alert on our phones. Everyone's phones rang.

Photo tw: text about 2 missing children, they're very young. 

This is making me feel super horrible https://t.co/ZhcAlrnw2V"
2022-03-26 19:27:16,amber alert and half a dozen cop cars ripping up the hill a few minutes later. colour me intrigued.
2022-03-26 19:27:12,"A BC AMBER Alert: RCMP believes Jason DALRYMPLE has taken Dawn BELLAMY and her two children against their will from their residence in Fort St John. Police are asking the public’s assistance in locating Liam or Myra.  The suspect is believed to be headed east, possibly to Ontario https://t.co/p3Xrfj4Tnf"
2022-03-26 19:27:03,@kate_butch_ AMBER ALERT: Em got there dick wet lol
2022-03-26 19:27:03,Amber Alert for missing kids #FortStJohn https://t.co/hRgwJHPLQJ
2022-03-26 19:26:56,Amber alert basically blew my ears out 🤣
2022-03-26 19:26:52,"After years of seeing analog horror content and being proper scared of it to the point of complete avoidance

I just got an amber alert and Im legit still shaking a bit 10 minutes after the sound scared me lifeless"
2022-03-26 19:26:49,Amber Alert issued for two children in northern British Columbia https://t.co/E7cKiFjK2u
2022-03-26 19:26:42,There are 2 things I am afraid of in life. Death and having your headphones on when an amber alert goes off
2022-03-26 19:26:35,Amber Alert ruined dee vibe
2022-03-26 19:26:34,"Amber Alert for 2 children. 4 and 10mo.

BC licence plate HT184A

Suspect: Jason Dalrymple"
2022-03-26 19:26:30,"Last seen 2 days ago, so heads-up #yyjtraffic and #yyj.
(In case you missed the Amber Alert broadcast on your device/radio.) https://t.co/ufJA3SrGvx"
2022-03-26 19:26:04,BC AMBER ALERT! https://t.co/8zDbUQksHi
2022-03-26 19:26:03,"Fort St John RCMP AMBER alert. Abducted male child Liam BALLAMY, 4 years old. Abducted female Myra BALLAMY, 10 months old.  Last seen at 8919 91st, Fort St John. Suspect is Jason DALRYMPLE. Traveling in 2004 Olive Green Jeep Grand Cherokee BC License plate H T 1 8 4 A. Call 9-1-1 https://t.co/01nmrWwPor"
2022-03-26 19:26:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/YRUlKDjN2Z
2022-03-26 19:26:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/LZfrPpkeAO
2022-03-26 19:26:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/uod2vl9lka
2022-03-26 19:26:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/h0vFHoSXOR
2022-03-26 19:26:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/057mIxbNi4
2022-03-26 19:26:02,RCMP issue amber alert for children abducted from Fort St. John https://t.co/uVPChGmdfg
2022-03-26 19:25:58,"Amber Alert Issued Over Two Abducted Children in Fort St John

https://t.co/7mkJOvb6r6 https://t.co/lzHU2TcSey"
2022-03-26 19:25:39,Just got a amber alert
2022-03-26 19:25:17,First amber alert i got #amberalert https://t.co/a4VDteplrr
2022-03-26 19:25:12,One way waking up is having an first amber alert on my phone Jesus but I hope those little kids are okay its very chilling cold I hope they will be found and rescued.. #AMBERAlert
2022-03-26 19:24:57,"@EmergencyInfoBC 

How the hell is a 2 day old amber alert a provincial emergency?"
2022-03-26 19:24:51,"uuuuuh so my phone started blaring like a siren and shaking and turns out it was an amber alert
its nowhere near where I live so I should be fine but holy moly my heart is pounding on my chest I felt terrified im still shaking"
2022-03-26 19:24:49,Got to wonder if an Amber Alert was also issued for Alberta. https://t.co/178AbEFDyh
2022-03-26 19:24:45,AMBER ALERT: Mounties in British Columbia say an Amber Alert has been activated as they search for a four-year-old child and his baby sister who were allegedly abducted on Thursday. https://t.co/5SZDh5l9GO https://t.co/FEJ5mjDW5b
2022-03-26 19:24:22,AMBER ALERT! Fort St. John #BC #bcpoli #ableg #cdnpoli https://t.co/odctcs9son
2022-03-26 19:24:19,the amber alert scared me omg
2022-03-26 19:24:15,Got the Amber Alert just as we stepped on to a beach in Ucluelet and damn I was sure it was going to be a tsunami warning.
2022-03-26 19:24:08,"Amber alert issued for #FortStJohn. 

Four year old Liam Ballamy and 10 month old Myra Ballamy have been abducted. 

- BC plates: HT184A https://t.co/tK0nybIXbf"
2022-03-26 19:24:04,"Crazy how ppl are mad about the amber alert when he was last seen two days ago and is driving…he could be anywhere, and it’s honestly better this way so people rmbr"
2022-03-26 19:23:57,RCMP in Fort St. John activate Amber Alert for two missing children | CBC News https://t.co/IXBkNRklnV
2022-03-26 19:23:45,"Jesus, did everyone in BC get that amber alert just now??"
2022-03-26 19:23:45,first time ever getting an amber alert why TF is the sound so scary
2022-03-26 19:23:29,"@coffeecrew I will admit, I was rather surprised. But I'm glad it worked... What was interesting is that the phone went off, I read the Amber alert and then the TV had the same thing about 30 seconds later..."
2022-03-26 19:23:16,Just had an Amber Alert come through and my first thought was that the nukes we falling on Vancouver. Can we just back to Covid?
2022-03-26 19:23:00,"@bestgirlyazy I've heard the Amber Alert several times now since I moved here in Montreal, and it's ear piercing!"
2022-03-26 19:22:59,"bc amber alert, i hope they're okay :(( https://t.co/3UNu6MWoB7"
2022-03-26 19:22:54,i got an amber alert this morning and it scared the shit outta me
2022-03-26 19:22:51,"⭐⭐⭐⭐⭐Amber Alert!⭐⭐⭐⭐⭐
Just recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/8LbpoRpyI1"
2022-03-26 19:22:50,@kelownagurl Hubby was watching tv and it came on with the Amber Alert.  Startled us that’s for sure-loud!
2022-03-26 19:22:49,@coffeecrew ....ya....kind of red....for an amber alert. Cheers
2022-03-26 19:22:49,AMBER ALERT IN NORTHERN BC KEEP YOUR EYES OPEN https://t.co/y23HARlfSl
2022-03-26 19:22:48,"Shared: Amber Alert Alert - 8919 91st area of Fort St John, BC https://t.co/iOvWy76A6W https://t.co/VP8z80ZIaE"
2022-03-26 19:22:46,"British Columbia friends - please be aware of this AMBER ALERT for 2 kids!

please keep alert!
i figure Alberta and Washington state friends should also be informed https://t.co/o7A56SIuap"
2022-03-26 19:22:21,Amber Alert issued for two children in northern British Columbia https://t.co/qdhWwmsp9S
2022-03-26 19:22:12,"Just got an Amber Alert, which by the way, is terrifying when all the phones start screaming at you. I hope they can safely recover these children 🙏
https://t.co/cYdLtCDB0M"
2022-03-26 19:22:08,"⭐⭐⭐⭐⭐Amber Alert!⭐⭐⭐⭐⭐
Just recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/c5Kxru9p2D"
2022-03-26 19:21:56,JESUS CHRIST I GOT AN AMBER ALERT IT WASNT THAT LOUD FOR ME BUT OHCHXHD 😬😬😬😬
2022-03-26 19:21:54,"AMBER ALERT
4yr old boy and 10 month old little girl. Taken from Fort St. John
Male abductee 5'11 brown hair
Driving older green Cherokee
Please pass on to everyone.
Save these kids. #taken #AMBERAlert #FortStJohn #BC @Gideon4"
2022-03-26 19:21:48,"@Kamscan @983cifm 2 immediate thoughts:

*Please let these two children be returned safely.

*Fu$&amp; off to anyone who is going to complain that the Amber Alert bothered/annoyed them."
2022-03-26 19:21:46,"Shared: Amber Alert Alert - 8919 91st area of Fort St John, BC https://t.co/pbIdUdXzNH https://t.co/x2GR5Pgd7f"
2022-03-26 19:21:46,"⭐⭐⭐⭐⭐Amber Alert!⭐⭐⭐⭐⭐
Just recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/i79jg0C4RL"
2022-03-26 19:21:41,got amber alert for first time and it scared me aaa. i hope the kids will be found soon!!! you must be some kind of awful to abduct kids tsk
2022-03-26 19:21:41,Amber Alert British Columbia 🇨🇦 https://t.co/2EFl5CGe3Y
2022-03-26 19:21:40,"Jesus Fucking Christ

Had an Emergency Alert on my phone thinking we're finally getting the big earthquake only for it to be an Amber Alert

Scared the shit out of me there"
2022-03-26 19:21:28,Amber Alert issued for two children allegedly abducted in northern B.C.  https://t.co/F5UpF3FVmp via @CTVNews
2022-03-26 19:21:20,"⭐⭐⭐⭐⭐Amber Alert!⭐⭐⭐⭐⭐
Just recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/sYBYSiP6Xw"
2022-03-26 19:21:16,@stopmrdomino Fingers crossed. Apparently the mom is involved too? https://t.co/7tHK3mDb0C
2022-03-26 19:21:13,RCMP in Fort St. John activate Amber Alert for two missing children | CBC News https://t.co/p5G1MWsoG8
2022-03-26 19:21:08,@bitchhourss simon i'm shakign so bad the amber alert just camr through
2022-03-26 19:20:55,Huh. I hot an actual amber alert and not a loud screaming THIS IS JUST A TEST YOU CAN IGNORE THIS
2022-03-26 19:20:54,@GlobalBC Any explanation why children traveling with thier mother and father warrant an Amber Alert?
2022-03-26 19:20:51,"Anyone else jump out of their seat due to that amber alert?
#britishcolumbia"
2022-03-26 19:20:50,Who else thought that Amber alert was incoming nukes?
2022-03-26 19:20:50,BC AMBER alert https://t.co/XQvxhB4Bpe
2022-03-26 19:20:49,"Shared: Amber Alert Alert - 8919 91st area of Fort St John, BC https://t.co/4cC2ylXUGt https://t.co/yqG1SJomNt"
2022-03-26 19:20:48,holy fuck i just got an amber alert and i almost had a heart attack
2022-03-26 19:20:48,Amber alert issued https://t.co/Y6rZKk01oZ
2022-03-26 19:20:45,AMBER ALERT ISSUED https://t.co/sSdhffDz3H
2022-03-26 19:20:34,"@Shuswapscanner first amber alert i’ve ever gotten in canada, used to travel to california often though and would get minimum 1 per trip sometimes a couple"
2022-03-26 19:20:25,An amber alert woke me up from a dream I was solving a solution to goddammit
2022-03-26 19:20:23,Wtf that Amber alert almost made me drove off the damn highway! Scared the shit outta me!
2022-03-26 19:20:20,@Ironik0422 AAAAAAAAAAA Look A amber alert https://t.co/2On4V4aek3
2022-03-26 19:20:18,Amber Alert issued for two children in northern British Columbia |  olive-green 2004 Jeep Grand Cherokee with B.C. licence plate HT1-84A https://t.co/QnK0qASkZY #AmberAlert  https://t.co/eAd8Vmsk4k
2022-03-26 19:20:15,"*AMBER ALERT* British Columbia
From @BCRCMP Fort St John.
Vehicle description and photo below. https://t.co/rwlSyOhaQ6"
2022-03-26 19:20:10,Fort St. John #RCMP issue emergency Amber alert #bcpoli #vanpoli #cdnpoli https://t.co/jIpX6pekNT
2022-03-26 19:20:06,JUST got a Amber Alert on my cell- anyone else ?!
2022-03-26 19:20:01,God zamn that amber alert scared me https://t.co/Mwnhq8pFbj
2022-03-26 19:20:01,"AMBER ALERT⚠️🚨

Nail this motherfcker. https://t.co/FheQsPCxWA"
2022-03-26 19:20:00,#Amber #Alert. Just received this loud beeper noisy on my cell phone. It gave me a description of a 10 month old child missing and the suspect description. It was released from Fort Staint John. Never had this happen before.
2022-03-26 19:19:58,"Just got an Amber Alert for BC Canada, if anyone is from here and hasn't gotten the alert, or lives in Alberta, keep an eye out and spread the word. https://t.co/9kdQ4NaoEA"
2022-03-26 19:19:47,AMBER ALERT: AMBER ALERT ISSUED FOR TWO CHILDREN ALLEGEDLY ABDUCTED IN NORTHERN B.C. - CTV https://t.co/Vp12aqw4L0 https://t.co/6Tfka6KBzo
2022-03-26 19:19:36,"uh oh amber alert
scared the shit out of me"
2022-03-26 19:19:35,B.C. amber alert activated for Fort St. John abduction https://t.co/T3jckF4WSt
2022-03-26 19:19:35,Guess everyone got the Amber Alert. I now need to take a moment at check my underwear.....
2022-03-26 19:19:33,"Good move to the RCMP for activating the EAS on an Amber Alert. Jason Dalrymple of Fort St John, BC is after you. Turn yourself in, and let these kids be safe."
2022-03-26 19:19:29,The amber alert sound gives me anxiety but maybe that’s it’s intended effect
2022-03-26 19:19:23,"Amber Alert issued for two children in northern British Columbia
#123INFO
https://t.co/2TPFVgcg6D"
2022-03-26 19:19:22,that amber alert crushed my heart 😭
2022-03-26 19:19:17,"Sharing an emergency amber alert in the Fort St John area that just came through to my phone. 2 children - 4 yr old boy, 10mnth old girl - traveling with male suspect, in possibly a 2004 olive green Grand Cherokee Jeep, BC plates HT184A. DO NOT APPROACH - call 911. https://t.co/AFV4ZwMlaG"
2022-03-26 19:19:16,"My first Amber Alert! Good lord, hard to miss that racket. Good to know, in case it happens in the dead of night. First thought though - data security breach? WTF?"
2022-03-26 19:19:08,BC peeps. If you didn’t get this already take a look please. Amber Alert https://t.co/a1Wxspr0QN
2022-03-26 19:19:07,"⭐⭐⭐⭐⭐Amber Alert!⭐⭐⭐⭐⭐
Just recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/GVF80li4RI"
2022-03-26 19:19:04,Just got the national amber alert on my phone... Definitely woke me up from my lazy Saturday 😳 they are not quiet...
2022-03-26 19:19:00,Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/fWYhtHZ5iV
2022-03-26 19:18:58,"Holy Mary Mother of God, just got an Amber alert on all of our household devices &amp; TV at the same time. Praying for those kids. I gotta say, that did not do my blood pressure any favours as Putin threatens the world with nuclear war. 😳"
2022-03-26 19:18:53,anyone else get that amber alert omg 😔
2022-03-26 19:18:50,i just got a amber alert message 🧍‍♀️
2022-03-26 19:18:45,RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/9djtfO50Va via @DeltaOptimist
2022-03-26 19:18:41,"⭐⭐⭐⭐⭐Amber Alert!⭐⭐⭐⭐⭐
Just recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/PhDUayxBhQ"
2022-03-26 19:18:41,RCMP in Fort St. John activate Amber Alert for two missing children | CBC News https://t.co/uc1bccYIDB
2022-03-26 19:18:40,Bruh I just got an amber alert on my phone and I nearly fell off of my bed
2022-03-26 19:18:39,Amber Alert issued for two children in northern British Columbia https://t.co/g85t1thTib
2022-03-26 19:18:34,Amber Alert just about did me in. Heart went from 79 beats per minute to 169. Sending it twice is a bit over the top!
2022-03-26 19:18:34,AMBER ALERT: AMBER ALERT ISSUED FOR TWO CHILDREN ALLEGEDLY ABDUCTED IN NORTHERN B.C. - CTV https://t.co/lYTWiXidbI
2022-03-26 19:18:32,"An amber alert just went out to phones in #Kamloops, and elsewhere in BC I'm presuming. Details below. @RadioNLNews

#bcpoli https://t.co/30CwoY6Wey"
